id,name,address,info,img,score,weici
262,山西大学,山西太原市,物理类本科批普通类双一流最低分/最低位次：525/29493,https://static-data.gaokao.cn/upload/logo/262.jpg,525,29493
385,湘潭大学,湖南湘潭市,物理类本科批普通类双一流最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/385.jpg,524,29897
430,江汉大学,湖北武汉市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/430.jpg,524,29897
63,合肥工业大学,安徽合肥市,物理类本科批普通类双一流最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/63.jpg,524,29897
787,南通大学,江苏南通市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/787.jpg,524,29897
610,中国人民警察大学,河北廊坊市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/610.jpg,524,29897
302,广东财经大学,广东广州市,物理类本科批普通类最低分/最低位次：523/30304,https://static-data.gaokao.cn/upload/logo/302.jpg,523,30304
1007,武汉科技大学,湖北武汉市,物理类本科批普通类最低分/最低位次：523/30304,https://static-data.gaokao.cn/upload/logo/1007.jpg,523,30304
184,重庆邮电大学,重庆市南岸区,物理类本科批普通类最低分/最低位次：522/30719,https://static-data.gaokao.cn/upload/logo/184.jpg,522,30719
390,吉林师范大学,吉林四平市,物理类本科批普通类最低分/最低位次：522/30719,https://static-data.gaokao.cn/upload/logo/390.jpg,522,30719
100,四川农业大学,四川雅安市,物理类本科批普通类双一流最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/100.jpg,521,31143
438,湖北医药学院,湖北十堰市,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/438.jpg,521,31143
311,上海师范大学,上海市徐汇区,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/311.jpg,521,31143
365,陕西中医药大学,陕西咸阳市,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/365.jpg,521,31143
243,浙江理工大学,浙江杭州市,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/243.jpg,520,31552
88,中国民航大学,天津市东丽区,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/88.jpg,520,31552
349,上海海事大学,上海市浦东新区,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/349.jpg,520,31552
425,湖北大学,湖北武汉市,物理类本科批普通类最低分/最低位次：519/31976,https://static-data.gaokao.cn/upload/logo/425.jpg,519,31976
2434,南昌医学院,江西南昌市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/2434.jpg,518,32434
1021,福建中医药大学,福建福州市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/1021.jpg,518,32434
3311,中国石油大学（北京）克拉玛依校区,新疆克拉玛依市,物理类本科批普通类双一流最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/3311.jpg,518,32434
367,青海大学,青海西宁市,物理类本科批普通类双一流最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/367.jpg,518,32434
347,昆明医科大学,云南昆明市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/347.jpg,518,32434
429,哈尔滨医科大学,黑龙江哈尔滨市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/429.jpg,517,32881
204,鞍山师范学院,辽宁鞍山市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/204.jpg,517,32881
596,河北医科大学,河北石家庄市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/596.jpg,517,32881
452,湖北民族大学,湖北恩施土家族苗族自治州,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/452.jpg,516,33296
129,延边大学,吉林延边朝鲜族自治州,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/129.jpg,516,33296
1041,沈阳工程学院,辽宁沈阳市,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/1041.jpg,516,33296
32,内蒙古大学,内蒙古呼和浩特市,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/32.jpg,516,33296
283,汕头大学,广东汕头市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/283.jpg,515,33738
257,浙江工商大学,浙江杭州市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/257.jpg,515,33738
404,长春中医药大学,吉林长春市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/404.jpg,515,33738
219,大连医科大学,辽宁大连市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/219.jpg,515,33738
518,遵义医科大学,贵州遵义市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/518.jpg,514,34183
1034,广西中医药大学,广西南宁市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1034.jpg,514,34183
349,西安理工大学,陕西西安市,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/349.jpg,520,31552
241,湖北大学,湖北武汉市,物理类本科批普通类最低分/最低位次：519/31976,https://static-data.gaokao.cn/upload/logo/241.jpg,519,31976
1265,西安医学院,陕西西安市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1265.jpg,514,34183
389,长沙理工大学,湖南长沙市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/389.jpg,513,34631
1705,甘肃医学院,甘肃平凉市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/1705.jpg,513,34631
178,重庆医科大学,重庆市渝中区,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/178.jpg,512,35119
290,广东外语外贸大学,广东广州市,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/290.jpg,512,35119
264,成都中医药大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/264.jpg,511,35580
530,广西医科大学,广西南宁市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/530.jpg,511,35580
1031,广东金融学院,广东广州市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/1031.jpg,511,35580
