id,name,address,info,img
558,中国传媒大学,北京市朝阳区,物理类本科批普通类双一流最低分/最低位次：600/6806,https://static-data.gaokao.cn/upload/logo/558.jpg
123,西安交通大学,陕西西安市,物理类本科批普通类双一流最低分/最低位次：633/2255,https://static-data.gaokao.cn/upload/logo/123.jpg
99,四川大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：596/7570,https://static-data.gaokao.cn/upload/logo/99.jpg
39,北京外国语大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：596/7570,https://static-data.gaokao.cn/upload/logo/39.jpg
1219,山东大学（威海）,山东威海市,物理类本科批普通类双一流最低分/最低位次：595/7761,https://static-data.gaokao.cn/upload/logo/1219.jpg
160,南京邮电大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：595/7761,https://static-data.gaokao.cn/upload/logo/160.jpg
44,湖南大学,湖南长沙市,物理类本科批普通类双一流最低分/最低位次：591/8574,https://static-data.gaokao.cn/upload/logo/44.jpg
144,北京科技大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：590/8793,https://static-data.gaokao.cn/upload/logo/144.jpg
136,上海外国语大学,上海市虹口区,物理类本科批普通类双一流最低分/最低位次：589/9013,https://static-data.gaokao.cn/upload/logo/136.jpg
126,山东大学,山东济南市,物理类本科批普通类双一流最低分/最低位次：588/9265,https://static-data.gaokao.cn/upload/logo/126.jpg
119,重庆大学,重庆市沙坪坝区,物理类本科批普通类双一流最低分/最低位次：584/10187,https://static-data.gaokao.cn/upload/logo/119.jpg
576,中国人民公安大学,北京市西城区,物理类本科批普通类双一流最低分/最低位次：584/10187,https://static-data.gaokao.cn/upload/logo/576.jpg
76,上海大学,上海市宝山区,物理类本科批普通类双一流最低分/最低位次：583/10429,https://static-data.gaokao.cn/upload/logo/76.jpg
133,华东理工大学,上海市徐汇区,物理类本科批普通类双一流最低分/最低位次：581/10917,https://static-data.gaokao.cn/upload/logo/133.jpg
45,中央民族大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：581/10917,https://static-data.gaokao.cn/upload/logo/45.jpg
61,中国海洋大学,山东青岛市,物理类本科批普通类双一流最低分/最低位次：580/11199,https://static-data.gaokao.cn/upload/logo/61.jpg
67,安徽大学,安徽合肥市,物理类本科批普通类双一流最低分/最低位次：580/11199,https://static-data.gaokao.cn/upload/logo/67.jpg
166,南京信息工程大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：580/11199,https://static-data.gaokao.cn/upload/logo/166.jpg
112,南京理工大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：580/11199,https://static-data.gaokao.cn/upload/logo/112.jpg
556,北京化工大学,北京市朝阳区,物理类本科批普通类双一流最低分/最低位次：580/11199,https://static-data.gaokao.cn/upload/logo/556.jpg
77,南京航空航天大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：578/11724,https://static-data.gaokao.cn/upload/logo/77.jpg
124,中南大学,湖南长沙市,物理类本科批普通类双一流最低分/最低位次：578/11724,https://static-data.gaokao.cn/upload/logo/124.jpg
134,东北大学,辽宁沈阳市,物理类本科批普通类双一流最低分/最低位次：578/11724,https://static-data.gaokao.cn/upload/logo/134.jpg
573,北京协和医学院,北京市东城区,物理类本科批普通类双一流最低分/最低位次：578/11724,https://static-data.gaokao.cn/upload/logo/573.jpg
117,中国药科大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：577/11983,https://static-data.gaokao.cn/upload/logo/117.jpg
284,深圳大学,广东深圳市,物理类本科批普通类最低分/最低位次：576/12238,https://static-data.gaokao.cn/upload/logo/284.jpg
128,武汉理工大学,湖北武汉市,物理类本科批普通类双一流最低分/最低位次：576/12238,https://static-data.gaokao.cn/upload/logo/128.jpg
72,安徽医科大学,安徽合肥市,物理类本科批普通类最低分/最低位次：576/12238,https://static-data.gaokao.cn/upload/logo/72.jpg
122,吉林大学,吉林长春市,物理类本科批普通类双一流最低分/最低位次：576/12238,https://static-data.gaokao.cn/upload/logo/122.jpg
101,西南财经大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：575/12526,https://static-data.gaokao.cn/upload/logo/101.jpg
414,中南财经政法大学,湖北武汉市,物理类本科批普通类双一流最低分/最低位次：575/12526,https://static-data.gaokao.cn/upload/logo/414.jpg
78,天津医科大学,天津市和平区,物理类本科批普通类双一流最低分/最低位次：575/12526,https://static-data.gaokao.cn/upload/logo/78.jpg
831,华北电力大学,北京市昌平区,物理类本科批普通类双一流最低分/最低位次：575/12526,https://static-data.gaokao.cn/upload/logo/831.jpg
1227,中国人民解放军陆军军医大学,重庆市沙坪坝区,物理类本科批普通类最低分/最低位次：574/12747,https://static-data.gaokao.cn/upload/logo/1227.jpg
557,中国农业大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：574/12747,https://static-data.gaokao.cn/upload/logo/557.jpg
135,东华大学,上海市松江区,物理类本科批普通类双一流最低分/最低位次：573/12990,https://static-data.gaokao.cn/upload/logo/135.jpg
1218,东北大学秦皇岛分校,河北秦皇岛市,物理类本科批普通类双一流最低分/最低位次：573/12990,https://static-data.gaokao.cn/upload/logo/1218.jpg
97,兰州大学,甘肃兰州市,物理类本科批普通类双一流最低分/最低位次：572/13261,https://static-data.gaokao.cn/upload/logo/97.jpg
251,温州医科大学,浙江温州市,物理类本科批普通类最低分/最低位次：571/13548,https://static-data.gaokao.cn/upload/logo/251.jpg
116,河海大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：570/13831,https://static-data.gaokao.cn/upload/logo/116.jpg
589,首都师范大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：569/14108,https://static-data.gaokao.cn/upload/logo/589.jpg
118,哈尔滨工程大学,黑龙江哈尔滨市,物理类本科批普通类双一流最低分/最低位次：578/11724,https://static-data.gaokao.cn/upload/logo/118.jpg
50,辽宁大学,辽宁沈阳市,物理类本科批普通类双一流最低分/最低位次：565/15216,https://static-data.gaokao.cn/upload/logo/50.jpg
832,中国石油大学（北京）,北京市昌平区,物理类本科批普通类双一流最低分/最低位次：564/15520,https://static-data.gaokao.cn/upload/logo/832.jpg
51,西南交通大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：563/15839,https://static-data.gaokao.cn/upload/logo/51.jpg
115,南京师范大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：561/16442,https://static-data.gaokao.cn/upload/logo/115.jpg
151,南京审计大学,江苏南京市,物理类本科批普通类最低分/最低位次：561/16442,https://static-data.gaokao.cn/upload/logo/151.jpg
830,中国地质大学（北京）,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：561/16442,https://static-data.gaokao.cn/upload/logo/830.jpg
106,暨南大学,广东广州市,物理类本科批普通类双一流最低分/最低位次：559/17056,https://static-data.gaokao.cn/upload/logo/106.jpg
229,东北财经大学,辽宁大连市,物理类本科批普通类最低分/最低位次：559/17056,https://static-data.gaokao.cn/upload/logo/229.jpg
1075,成都医学院,四川成都市,物理类本科批普通类最低分/最低位次：557/17724,https://static-data.gaokao.cn/upload/logo/1075.jpg
49,北京中医药大学,北京市朝阳区,物理类本科批普通类双一流最低分/最低位次：557/17724,https://static-data.gaokao.cn/upload/logo/49.jpg
515,贵州医科大学,贵州贵阳市,物理类本科批普通类最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/515.jpg
420,华中师范大学,湖北武汉市,物理类本科批普通类双一流最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/420.jpg
323,华东政法大学,上海市松江区,物理类本科批普通类最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/323.jpg
318,上海对外经贸大学,上海市松江区,物理类本科批普通类最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/318.jpg
230,中国医科大学,辽宁沈阳市,物理类本科批普通类最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/230.jpg
591,华北电力大学保定校区,河北保定市,物理类本科批普通类双一流最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/591.jpg
30,北京工业大学,北京市朝阳区,物理类本科批普通类双一流最低分/最低位次：556/18037,https://static-data.gaokao.cn/upload/logo/30.jpg
86,江南大学,江苏无锡市,物理类本科批普通类双一流最低分/最低位次：555/18368,https://static-data.gaokao.cn/upload/logo/86.jpg
41,河北工业大学,天津市北辰区,物理类本科批普通类双一流最低分/最低位次：555/18368,https://static-data.gaokao.cn/upload/logo/41.jpg
118,苏州大学,江苏苏州市,物理类本科批普通类双一流最低分/最低位次：565/15216,https://static-data.gaokao.cn/upload/logo/118.jpg
103,福州大学,福建福州市,物理类本科批普通类双一流最低分/最低位次：554/18673,https://static-data.gaokao.cn/upload/logo/103.jpg
37,西北大学,陕西西安市,物理类本科批普通类双一流最低分/最低位次：554/18673,https://static-data.gaokao.cn/upload/logo/37.jpg
332,西北农林科技大学,陕西咸阳市,物理类本科批普通类双一流最低分/最低位次：554/18673,https://static-data.gaokao.cn/upload/logo/332.jpg
98,华南师范大学,广东广州市,物理类本科批普通类双一流最低分/最低位次：553/19023,https://static-data.gaokao.cn/upload/logo/98.jpg
482,新乡医学院,河南新乡市,物理类本科批普通类最低分/最低位次：553/19023,https://static-data.gaokao.cn/upload/logo/482.jpg
43,北京林业大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：553/19023,https://static-data.gaokao.cn/upload/logo/43.jpg
113,南京农业大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：552/19358,https://static-data.gaokao.cn/upload/logo/113.jpg
879,北京信息科技大学,北京市海淀区,物理类本科批普通类最低分/最低位次：552/19358,https://static-data.gaokao.cn/upload/logo/879.jpg
162,南京中医药大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：551/19711,https://static-data.gaokao.cn/upload/logo/162.jpg
1006,中国矿业大学（北京）,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：551/19711,https://static-data.gaokao.cn/upload/logo/1006.jpg
121,中国地质大学（武汉）,湖北武汉市,物理类本科批普通类双一流最低分/最低位次：550/20043,https://static-data.gaokao.cn/upload/logo/121.jpg
62,郑州大学,河南郑州市,物理类本科批普通类双一流最低分/最低位次：550/20043,https://static-data.gaokao.cn/upload/logo/62.jpg
655,上海海关学院,上海市浦东新区,物理类本科批普通类最低分/最低位次：549/20383,https://static-data.gaokao.cn/upload/logo/655.jpg
3281,深圳技术大学,广东深圳市,物理类本科批普通类最低分/最低位次：548/20706,https://static-data.gaokao.cn/upload/logo/3281.jpg
307,上海理工大学,上海市杨浦区,物理类本科批普通类最低分/最低位次：548/20706,https://static-data.gaokao.cn/upload/logo/307.jpg
120,中国石油大学（华东）,山东青岛市,物理类本科批普通类双一流最低分/最低位次：547/21046,https://static-data.gaokao.cn/upload/logo/120.jpg
168,南京医科大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：547/21046,https://static-data.gaokao.cn/upload/logo/168.jpg
33,大连海事大学,辽宁大连市,物理类本科批普通类双一流最低分/最低位次：547/21046,https://static-data.gaokao.cn/upload/logo/33.jpg
295,广州医科大学,广东广州市,物理类本科批普通类双一流最低分/最低位次：546/21407,https://static-data.gaokao.cn/upload/logo/295.jpg
36,长安大学,陕西西安市,物理类本科批普通类双一流最低分/最低位次：555/18368,https://static-data.gaokao.cn/upload/logo/36.jpg
417,华中农业大学,湖北武汉市,物理类本科批普通类双一流最低分/最低位次：545/21776,https://static-data.gaokao.cn/upload/logo/417.jpg
376,西北政法大学,陕西西安市,物理类本科批普通类最低分/最低位次：544/22148,https://static-data.gaokao.cn/upload/logo/376.jpg
960,南方医科大学,广东广州市,物理类本科批普通类最低分/最低位次：542/22909,https://static-data.gaokao.cn/upload/logo/960.jpg
58,湖南师范大学,湖南长沙市,物理类本科批普通类双一流最低分/最低位次：540/23650,https://static-data.gaokao.cn/upload/logo/58.jpg
934,西南大学,重庆市北碚区,物理类本科批普通类双一流最低分/最低位次：539/24024,https://static-data.gaokao.cn/upload/logo/934.jpg
419,东北林业大学,黑龙江哈尔滨市,物理类本科批普通类双一流最低分/最低位次：539/24024,https://static-data.gaokao.cn/upload/logo/419.jpg
142,东北师范大学,吉林长春市,物理类本科批普通类双一流最低分/最低位次：539/24024,https://static-data.gaokao.cn/upload/logo/142.jpg
866,北京体育大学,北京市海淀区,物理类本科批普通类双一流最低分/最低位次：539/24024,https://static-data.gaokao.cn/upload/logo/866.jpg
317,上海电力大学,上海市杨浦区,物理类本科批普通类最低分/最低位次：538/24376,https://static-data.gaokao.cn/upload/logo/317.jpg
1011,上海政法学院,上海市青浦区,物理类本科批普通类最低分/最低位次：536/25124,https://static-data.gaokao.cn/upload/logo/1011.jpg
293,广州大学,广东广州市,物理类本科批普通类最低分/最低位次：534/25918,https://static-data.gaokao.cn/upload/logo/293.jpg
3152,合肥工业大学宣城校区,安徽宣城市,物理类本科批普通类双一流最低分/最低位次：534/25918,https://static-data.gaokao.cn/upload/logo/3152.jpg
2614,北京第二外国语学院,北京市朝阳区,物理类本科批普通类最低分/最低位次：534/25918,https://static-data.gaokao.cn/upload/logo/2614.jpg
363,西安邮电大学,陕西西安市,物理类本科批普通类最低分/最低位次：534/25918,https://static-data.gaokao.cn/upload/logo/363.jpg
240,宁波大学,浙江宁波市,物理类本科批普通类双一流最低分/最低位次：533/26287,https://static-data.gaokao.cn/upload/logo/240.jpg
935,贵州大学,贵州贵阳市,物理类本科批普通类双一流最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/935.jpg
504,海南大学,海南海口市,物理类本科批普通类双一流最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/504.jpg
96,广西大学,广西南宁市,物理类本科批普通类双一流最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/96.jpg
247,中国计量大学,浙江杭州市,物理类本科批普通类最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/247.jpg
35,云南大学,云南昆明市,物理类本科批普通类双一流最低分/最低位次：546/21407,https://static-data.gaokao.cn/upload/logo/35.jpg
570,华中农业大学,北京市海淀区,物理类本科批普通类最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/570.jpg
294,广东医科大学,广东湛江市,物理类本科批普通类最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/294.jpg
159,杭州电子科技大学,浙江杭州市,物理类本科批普通类最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/159.jpg
169,南京林业大学,江苏南京市,物理类本科批普通类双一流最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/169.jpg
137,东北农业大学,黑龙江哈尔滨市,物理类本科批普通类双一流最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/137.jpg
875,首都经济贸易大学,北京市丰台区,物理类本科批普通类最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/875.jpg
546,宁夏医科大学,宁夏银川市,物理类本科批普通类最低分/最低位次：530/27447,https://static-data.gaokao.cn/upload/logo/546.jpg
268,西南石油大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：529/27853,https://static-data.gaokao.cn/upload/logo/268.jpg
170,江苏大学,江苏镇江市,物理类本科批普通类最低分/最低位次：529/27853,https://static-data.gaokao.cn/upload/logo/170.jpg
139,太原理工大学,山西太原市,物理类本科批普通类双一流最低分/最低位次：529/27853,https://static-data.gaokao.cn/upload/logo/139.jpg
1352,四川警察学院,四川泸州市,物理类本科批普通类最低分/最低位次：528/28266,https://static-data.gaokao.cn/upload/logo/1352.jpg
180,西南政法大学,重庆市渝北区,物理类本科批普通类最低分/最低位次：528/28266,https://static-data.gaokao.cn/upload/logo/180.jpg
258,浙江财经大学,浙江杭州市,物理类本科批普通类最低分/最低位次：528/28266,https://static-data.gaokao.cn/upload/logo/258.jpg
359,云南警官学院,云南昆明市,物理类本科批普通类最低分/最低位次：528/28266,https://static-data.gaokao.cn/upload/logo/359.jpg
108,南昌大学,江西南昌市,物理类本科批普通类双一流最低分/最低位次：527/28698,https://static-data.gaokao.cn/upload/logo/108.jpg
232,成都理工大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：526/29103,https://static-data.gaokao.cn/upload/logo/232.jpg
289,广州中医药大学,广东广州市,物理类本科批普通类双一流最低分/最低位次：526/29103,https://static-data.gaokao.cn/upload/logo/289.jpg
478,莆田学院,福建莆田市,物理类本科批普通类最低分/最低位次：526/29103,https://static-data.gaokao.cn/upload/logo/478.jpg
110,中国矿业大学,江苏徐州市,物理类本科批普通类双一流最低分/最低位次：526/29103,https://static-data.gaokao.cn/upload/logo/110.jpg
309,上海海洋大学,上海市浦东新区,物理类本科批普通类双一流最低分/最低位次：532/26664,https://static-data.gaokao.cn/upload/logo/309.jpg
595,河北师范大学,河北石家庄市,物理类本科批普通类最低分/最低位次：526/29103,https://static-data.gaokao.cn/upload/logo/595.jpg
287,华南农业大学,广东广州市,物理类本科批普通类双一流最低分/最低位次：525/29493,https://static-data.gaokao.cn/upload/logo/287.jpg
434,武汉工程大学,湖北武汉市,物理类本科批普通类最低分/最低位次：525/29493,https://static-data.gaokao.cn/upload/logo/434.jpg
262,山西大学,山西太原市,物理类本科批普通类双一流最低分/最低位次：525/29493,https://static-data.gaokao.cn/upload/logo/262.jpg
385,湘潭大学,湖南湘潭市,物理类本科批普通类双一流最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/385.jpg
430,江汉大学,湖北武汉市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/430.jpg
63,合肥工业大学,安徽合肥市,物理类本科批普通类双一流最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/63.jpg
787,南通大学,江苏南通市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/787.jpg
610,中国人民警察大学,河北廊坊市,物理类本科批普通类最低分/最低位次：524/29897,https://static-data.gaokao.cn/upload/logo/610.jpg
302,广东财经大学,广东广州市,物理类本科批普通类最低分/最低位次：523/30304,https://static-data.gaokao.cn/upload/logo/302.jpg
1007,武汉科技大学,湖北武汉市,物理类本科批普通类最低分/最低位次：523/30304,https://static-data.gaokao.cn/upload/logo/1007.jpg
184,重庆邮电大学,重庆市南岸区,物理类本科批普通类最低分/最低位次：522/30719,https://static-data.gaokao.cn/upload/logo/184.jpg
390,吉林师范大学,吉林四平市,物理类本科批普通类最低分/最低位次：522/30719,https://static-data.gaokao.cn/upload/logo/390.jpg
100,四川农业大学,四川雅安市,物理类本科批普通类双一流最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/100.jpg
438,湖北医药学院,湖北十堰市,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/438.jpg
311,上海师范大学,上海市徐汇区,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/311.jpg
365,陕西中医药大学,陕西咸阳市,物理类本科批普通类最低分/最低位次：521/31143,https://static-data.gaokao.cn/upload/logo/365.jpg
243,浙江理工大学,浙江杭州市,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/243.jpg
88,中国民航大学,天津市东丽区,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/88.jpg
349,上海海事大学,上海市浦东新区,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/349.jpg
425,湖北大学,湖北武汉市,物理类本科批普通类最低分/最低位次：519/31976,https://static-data.gaokao.cn/upload/logo/425.jpg
2434,南昌医学院,江西南昌市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/2434.jpg
1021,福建中医药大学,福建福州市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/1021.jpg
3311,中国石油大学（北京）克拉玛依校区,新疆克拉玛依市,物理类本科批普通类双一流最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/3311.jpg
367,青海大学,青海西宁市,物理类本科批普通类双一流最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/367.jpg
347,昆明医科大学,云南昆明市,物理类本科批普通类最低分/最低位次：518/32434,https://static-data.gaokao.cn/upload/logo/347.jpg
429,哈尔滨医科大学,黑龙江哈尔滨市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/429.jpg
204,鞍山师范学院,辽宁鞍山市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/204.jpg
596,河北医科大学,河北石家庄市,物理类本科批普通类最低分/最低位次：517/32881,https://static-data.gaokao.cn/upload/logo/596.jpg
452,湖北民族大学,湖北恩施土家族苗族自治州,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/452.jpg
129,延边大学,吉林延边朝鲜族自治州,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/129.jpg
1041,沈阳工程学院,辽宁沈阳市,物理类本科批普通类最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/1041.jpg
32,内蒙古大学,内蒙古呼和浩特市,物理类本科批普通类双一流最低分/最低位次：516/33296,https://static-data.gaokao.cn/upload/logo/32.jpg
283,汕头大学,广东汕头市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/283.jpg
257,浙江工商大学,浙江杭州市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/257.jpg
404,长春中医药大学,吉林长春市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/404.jpg
219,大连医科大学,辽宁大连市,物理类本科批普通类最低分/最低位次：515/33738,https://static-data.gaokao.cn/upload/logo/219.jpg
518,遵义医科大学,贵州遵义市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/518.jpg
1034,广西中医药大学,广西南宁市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1034.jpg
349,西安理工大学,陕西西安市,物理类本科批普通类最低分/最低位次：520/31552,https://static-data.gaokao.cn/upload/logo/349.jpg
241,湖北大学,湖北武汉市,物理类本科批普通类最低分/最低位次：519/31976,https://static-data.gaokao.cn/upload/logo/241.jpg
1265,西安医学院,陕西西安市,物理类本科批普通类最低分/最低位次：514/34183,https://static-data.gaokao.cn/upload/logo/1265.jpg
389,长沙理工大学,湖南长沙市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/389.jpg
1705,甘肃医学院,甘肃平凉市,物理类本科批普通类最低分/最低位次：513/34631,https://static-data.gaokao.cn/upload/logo/1705.jpg
178,重庆医科大学,重庆市渝中区,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/178.jpg
290,广东外语外贸大学,广东广州市,物理类本科批普通类最低分/最低位次：512/35119,https://static-data.gaokao.cn/upload/logo/290.jpg
264,成都中医药大学,四川成都市,物理类本科批普通类双一流最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/264.jpg
530,广西医科大学,广西南宁市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/530.jpg
1031,广东金融学院,广东广州市,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/1031.jpg
587,首都体育学院,北京市海淀区,物理类本科批普通类最低分/最低位次：511/35580,https://static-data.gaokao.cn/upload/logo/587.jpg
1987,湖南医药学院,湖南怀化市,物理类本科批普通类最低分/最低位次：510/36007,https://static-data.gaokao.cn/upload/logo/1987.jpg
164,南京财经大学,江苏南京市,物理类本科批普通类最低分/最低位次：509/36482,https://static-data.gaokao.cn/upload/logo/164.jpg
3624,重庆中医药学院,重庆市璧山区,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/3624.jpg
173,扬州大学,江苏扬州市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/173.jpg
2847,华北理工大学冀唐学院,河北唐山市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/2847.jpg
74,新疆大学,新疆乌鲁木齐市,物理类本科批普通类双一流最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/74.jpg
501,甘肃政法大学,甘肃兰州市,物理类本科批普通类最低分/最低位次：508/36919,https://static-data.gaokao.cn/upload/logo/501.jpg
163,苏州科技大学,江苏苏州市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/163.jpg
525,内蒙古医科大学,内蒙古呼和浩特市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/525.jpg
1576,三峡大学,湖北宜昌市,物理类本科批普通类最低分/最低位次：507/37366,https://static-data.gaokao.cn/upload/logo/1576.jpg
622,山东师范大学,山东济南市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/622.jpg
471,集美大学,福建厦门市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/471.jpg
2408,安徽医科大学临床医学院,安徽合肥市,物理类本科批普通类最低分/最低位次：506/37825,https://static-data.gaokao.cn/upload/logo/2408.jpg
